prod_id,ages,piece_count,set_name,prod_desc,prod_long_desc,theme_name,country,list_price,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
70611,8-14,-0.011954735610428471,Water Strider,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,GB,55.986000000000004,0.13212244517962177,0.39035058901409647,Average,-0.04568866442619025,0.9226065404825614
70640,8-14,0.03135764705280211,S.O.G. Headquarters,blah,blahblah,NINJAGO®,GB,55.986000000000004,-0.2868142878633818,0.21607404970398805,unknown,0.16158837326691067,0.11783563666239048
70641,9-14,0.05782632534699859,Ninja Nightcrawler,blah,blahblah,NINJAGO®,GB,48.986000000000004,-0.3426725189357823,-0.13247902891623026,Challenging,0.5761424486531144,0.11783563666239048
70639,7-14,-0.23573537937045316,Street Race of Snake Jaguar,blah,blahblah,NINJAGO®,GB,34.986,-0.3706016344719826,1.087456746254533,Average,0.3688654109600134,0.11783563666239048
70608,7-14,-0.230922892407872,Master Falls,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,GB,34.986,-0.17509782571858087,-1.5266913433971019,Easy,-1.0820738528916984,-1.0088436286858484
70610,8-14,-0.19603236192915846,Flying Jelly Sub,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,GB,34.986,-0.2588851723271816,-0.30675556822633865,Average,0.16158837326691067,0.6006981789544927
70609,7-14,-0.19603236192915846,Manta Ray Bomber,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,GB,34.986,-0.2868142878633818,0.04179751039387968,Easy,-0.4602427398123939,-0.04311854410164314
70638,7-14,-0.29709458814336315,Katana V11,blah,blahblah,NINJAGO®,GB,20.986,-0.3706016344719826,1.087456746254533,Average,0.990696524039318,1.24451490201063
70629,7-14,-0.34521945776917495,Piranha Attack,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,GB,20.986,-0.23095605679098136,-0.48103210753644854,Easy,-1.911182003664105,-0.2040727248656782
70607,7-14,-0.3259695099188502,NINJAGO® City Chase,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,GB,20.986,0.04833509857102105,0.39035058901409647,Easy,0.16158837326691067,0.4397439981904592
70628,6-14,-0.5485470319382296,Lloyd - Spinjitzu Master,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,GB,13.986,-0.42645986554438303,1.087456746254533,Very Easy,0.990696524039318,1.24451490201063
70633,6-14,-0.5329064493098408,Kai - Spinjitzu Master,blah,blahblah,NINJAGO®,GB,13.986,-0.2868142878633818,0.21607404970398805,unknown,0.16158837326691067,0.11783563666239048
70635,6-14,-0.5244845971253237,Jay - Spinjitzu Master,blah,blahblah,NINJAGO®,GB,13.986,-0.42645986554438303,-0.655308646846557,Very Easy,-1.0820738528916984,-1.9745687132700538
70637,6-14,-0.5184689884220973,Cole - Spinjitzu Master,blah,blahblah,NINJAGO®,GB,13.986,-0.3985307500081828,1.087456746254533,Easy,0.990696524039318,-1.1697978094498829
70636,6-14,-0.5232814753846784,Zane - Spinjitzu Master,blah,blahblah,NINJAGO®,GB,13.986,-0.2868142878633818,0.21607404970398805,unknown,0.16158837326691067,0.11783563666239048
70634,6-14,-0.5232814753846784,Nya - Spinjitzu Master,blah,blahblah,NINJAGO®,GB,13.986,-0.2868142878633818,0.21607404970398805,unknown,0.16158837326691067,0.11783563666239048
70606,6-14,-0.4751566057588667,Spinjitzu Training,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,GB,12.585999999999999,-0.14716871018238062,0.21607404970398805,Easy,0.3688654109600134,0.9226065404825614
70751,14+,1.8336340145394527,Temple of Airjitzu,blah,blahblah,NINJAGO®,GB,251.986,1.2492870666276314,0.39035058901409647,Challenging,0.5761424486531144,0.11783563666239048
2000430,6+,2.5591164241485647,Identity and Landscape Kit,blah,blahblah,SERIOUS PLAY®,GB,713.9860000000001,-0.2588851723271816,0.5646271283242064,Easy,0.16158837326691067,-1.0088436286858484
2000431,6+,2.3473669977949934,Connections Kit,blah,blahblah,SERIOUS PLAY®,GB,686.252,-0.23095605679098136,-1.1781382647768837,Average,-2.3257360790503085,-2.135522894034088
2000409,6+,5.288999653672738,Window Exploration Bag,blah,blahblah,SERIOUS PLAY®,GB,440.986,-0.3985307500081828,1.087456746254533,Easy,0.990696524039318,1.24451490201063
2000414,6+,-0.34281321428788436,Starter Kit,blah,blahblah,SERIOUS PLAY®,GB,33.586,-0.17509782571858087,-0.8295851861566661,Easy,-1.2893508905848003,-1.4917061709779516
75889,8-14,0.4055285083934886,Ferrari Ultimate Garage,blah,blahblah,Speed Champions,GB,125.986,-0.3985307500081828,1.087456746254533,Average,0.990696524039318,0.4397439981904592
75888,7-14,-0.13587627489689377,Porsche 911 RSR and 911 Turbo 3.0,blah,blahblah,Speed Champions,GB,48.986000000000004,-0.3426725189357823,1.087456746254533,Average,0.5761424486531144,0.9226065404825614
75884,7-14,-0.3861255969511149,1968 Ford Mustang Fastback,blah,blahblah,Speed Champions,GB,18.186,-0.2030269412547811,0.7389036676343148,Easy,0.783419486346217,0.9226065404825614
75886,7-14,-0.3909380839136961,Ferrari 488 GT3 “Scuderia Corsa”,blah,blahblah,Speed Champions,GB,18.186,-0.3706016344719826,1.087456746254533,Easy,0.990696524039318,1.24451490201063
75885,7-14,-0.36206316213820905,Ford Fiesta M-Sport WRC,blah,blahblah,Speed Champions,GB,18.186,-0.09131047910998015,0.21607404970398805,Average,-0.04568866442619025,0.4397439981904592
75887,7-14,-0.4101880317640208,Porsche 919 Hybrid,blah,blahblah,Speed Champions,GB,18.186,-0.3706016344719826,1.087456746254533,Easy,0.990696524039318,1.24451490201063
75883,8-14,0.525840682458018,MERCEDES AMG PETRONAS Formula One™ Team,blah,blahblah,Speed Champions,GB,118.986,-0.23095605679098136,0.39035058901409647,Average,0.16158837326691067,0.11783563666239048
75881,7-14,-0.1659543184130261,2016 Ford GT & 1966 Ford GT40,blah,blahblah,Speed Champions,GB,41.986000000000004,-0.11923959464618039,0.21607404970398805,Easy,0.5761424486531144,0.27878981742642556
75877,7-14,-0.3704850143227261,Mercedes-AMG GT3,blah,blahblah,Speed Champions,GB,18.186,-0.11923959464618039,0.21607404970398805,Easy,0.16158837326691067,0.27878981742642556
75880,7-14,-0.4125942752453114,McLaren 720S,blah,blahblah,Speed Champions,GB,18.186,-0.17509782571858087,0.5646271283242064,Easy,0.783419486346217,0.7616523597185278
75879,7-14,-0.38492247521046963,Scuderia Ferrari SF16-H,blah,blahblah,Speed Champions,GB,18.186,-0.14716871018238062,0.7389036676343148,Easy,0.3688654109600134,0.7616523597185278
75878,7-14,-0.3885318404324055,Bugatti Chiron,blah,blahblah,Speed Champions,GB,18.186,0.0762642141072213,0.5646271283242064,Easy,0.783419486346217,0.9226065404825614
75212,9-14,1.0937141440425968,Kessel Run Millennium Falcon™,blah,blahblah,Star Wars™,GB,209.986,-0.3426725189357823,-0.655308646846557,Average,-1.0820738528916984,-0.6869352671577805
75211,9-14,0.01812330790570388,Imperial TIE Fighter™,blah,blahblah,Star Wars™,GB,90.986,-0.2588851723271816,1.087456746254533,Average,0.3688654109600134,-0.8478894479218141
75210,8-12,-0.04804838782978729,Moloch's Landspeeder™,blah,blahblah,Star Wars™,GB,62.986000000000004,-0.3985307500081828,-0.655308646846557,Easy,-0.04568866442619025,-1.1697978094498829
75208,7-12,-0.3307819968814314,Yoda's Hut,blah,blahblah,Star Wars™,GB,36.386,-0.31474340339958207,0.04179751039387968,Easy,-0.25296570211929115,-0.04311854410164314
75209,7-12,-0.19121987496657727,Han Solo's Landspeeder™,blah,blahblah,Star Wars™,GB,36.386,-0.3426725189357823,0.21607404970398805,Easy,0.5761424486531144,0.11783563666239048
75536,7-14,-0.484781579684029,Range Trooper™,blah,blahblah,Star Wars™,GB,36.386,-0.3985307500081828,-0.655308646846557,Easy,0.990696524039318,0.4397439981904592
75537,8-14,-0.4811722144620932,Darth Maul™,blah,blahblah,Star Wars™,GB,36.386,-0.2868142878633818,0.21607404970398805,unknown,0.16158837326691067,0.11783563666239048
75535,8-14,-0.484781579684029,Han Solo™,blah,blahblah,Star Wars™,GB,36.386,-0.2868142878633818,0.21607404970398805,unknown,0.16158837326691067,0.11783563666239048
75207,6-12,-0.4871878231653196,Imperial Patrol Battle Pack,blah,blahblah,Star Wars™,GB,18.186,-0.3426725189357823,-0.13247902891623026,Very Easy,0.990696524039318,-0.3650269056297118
75159,14+,4.225440034942297,Death Star™,blah,blahblah,Star Wars™,GB,573.986,1.8916567239602369,0.21607404970398805,Challenging,-1.2893508905848003,-1.1697978094498829
75060,14+,1.7951341188388032,Slave I,blah,blahblah,Star Wars™,GB,251.986,5.159363241695665,-0.8295851861566661,Challenging,0.5761424486531144,0.4397439981904592
75144,14+,1.4426194488297321,Snowspeeder™,blah,blahblah,Star Wars™,GB,237.986,1.9475149550326374,-1.8752444220173203,Challenging,-0.4602427398123939,-0.2040727248656782
75190,9-14,1.0973235092645328,First Order Star Destroyer™,blah,blahblah,Star Wars™,GB,181.986,0.4114136005416242,0.39035058901409647,Average,0.5761424486531144,0.27878981742642556
75189,9-14,1.049198639638721,First Order Heavy Assault Walker™,blah,blahblah,Star Wars™,GB,181.986,0.46727183161402464,-0.48103210753644854,Challenging,-0.25296570211929115,-0.5259810863937462
75188,9-14,0.3321380822141256,Resistance Bomber,blah,blahblah,Star Wars™,GB,139.986,0.18798067625202225,0.5646271283242064,Average,0.16158837326691067,-0.3650269056297118
75191,9-14,0.38627856054316384,Jedi Starfighter™ With Hyperdrive,blah,blahblah,Star Wars™,GB,125.986,-0.03545224803757967,0.5646271283242064,Average,0.3688654109600134,0.11783563666239048
75187,10-16,0.7243557696644916,BB-8™,blah,blahblah,Star Wars™,GB,118.986,1.7520111462792358,0.39035058901409647,Average,0.5761424486531144,0.6006981789544927
75156,9-14,0.43199718668768505,Krennic's Imperial Shuttle,blah,blahblah,Star Wars™,GB,118.986,0.6348465248312261,-0.30675556822633865,Average,-0.25296570211929115,0.27878981742642556
75186,8-14,0.3261224735108992,The Arrowhead,blah,blahblah,Star Wars™,GB,118.986,-0.31474340339958207,0.7389036676343148,Challenging,0.5761424486531144,0.27878981742642556
75180,8-14,0.3995128996902621,Rathtar™ Escape,blah,blahblah,Star Wars™,GB,118.986,-0.3706016344719826,1.087456746254533,Average,0.3688654109600134,-0.8478894479218141
75179,8-14,0.15166982111733152,Kylo Ren's TIE Fighter™,blah,blahblah,Star Wars™,GB,104.986,0.16005156071582202,0.21607404970398805,Average,0.16158837326691067,-0.5259810863937462
75202,9-14,0.29123194303218564,Defense of Crait™,blah,blahblah,Star Wars™,GB,104.986,-0.3426725189357823,0.21607404970398805,Easy,-0.4602427398123939,-0.3650269056297118
75155,8-14,0.18656035159604506,Rebel U-Wing Fighter™,blah,blahblah,Star Wars™,GB,104.986,1.1096414889466302,0.39035058901409647,Average,0.16158837326691067,-0.5259810863937462
75102,8-14,0.2563414125534721,Poe's X-Wing Fighter™,blah,blahblah,Star Wars™,GB,97.986,1.5285782219896338,0.5646271283242064,Average,0.3688654109600134,-0.2040727248656782
75172,8-14,0.22506024729669447,Y-Wing Starfighter™,blah,blahblah,Star Wars™,GB,90.986,0.969995911265629,0.7389036676343148,Average,0.3688654109600134,0.27878981742642556
75185,8-14,0.06384193405022505,Tracker I,blah,blahblah,Star Wars™,GB,90.986,-0.2868142878633818,-0.30675556822633865,Challenging,-0.4602427398123939,0.27878981742642556
75201,8-14,-0.16114183145044494,First Order AT-ST™,blah,blahblah,Star Wars™,GB,76.986,0.5789882937588257,-3.792286354428519,Easy,-5.6421686821399355,-3.9060188824384645
75178,8-14,-0.056470240014304354,Jakku Quadjumper™,blah,blahblah,Star Wars™,GB,76.986,-0.11923959464618039,0.04179751039387968,Easy,-0.4602427398123939,-1.0088436286858484
75532,10-14,-0.06248584871753082,Scout Trooper™ & Speeder Bike™,blah,blahblah,Star Wars™,GB,69.986,-0.14716871018238062,-0.30675556822633865,Challenging,-0.04568866442619025,0.27878981742642556
75177,9-14,0.060232568828289174,First Order Heavy Scout Walker™,blah,blahblah,Star Wars™,GB,69.986,-0.2030269412547811,-0.8295851861566661,Challenging,-1.0820738528916984,-0.6869352671577805
75175,8-14,-0.17557929233818848,A-Wing Starfighter™,blah,blahblah,Star Wars™,GB,62.986000000000004,0.2159097917882225,0.5646271283242064,Easy,0.16158837326691067,-0.8478894479218141
75176,8-14,-0.2525790837394873,Resistance Transport Pod™,blah,blahblah,Star Wars™,GB,55.986000000000004,-0.06338136357377991,0.39035058901409647,Easy,0.3688654109600134,-0.8478894479218141
75534,9-14,-0.4041724230607943,Darth Vader™,blah,blahblah,Star Wars™,GB,48.986000000000004,-0.2868142878633818,0.39035058901409647,Average,0.990696524039318,-0.3650269056297118
75174,7-12,-0.2730321533304573,Desert Skiff Escape,blah,blahblah,Star Wars™,GB,41.986000000000004,0.2996971383968232,0.39035058901409647,Easy,0.16158837326691067,-0.2040727248656782
